size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
4,"2,6,9,13","(2.000,0.000);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",134.52607543390505,2.125,0.875,2.875
4,"3,5,9,13","(2.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",134.52607543390505,2.125,0.875,2.875
4,"3,6,8,13","(2.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",134.52607543390505,2.125,0.875,2.875
4,"2,4,5,12","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.500)","0.12500,0.12500,0.25000,0.12500",134.83558271090777,2.0,0.625,1.6875
4,"1,4,5,6","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500)","0.18800,0.12500,0.25000,0.18800",135.4648039933407,1.875,0.375,0.875
4,"4,5,6,7","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000)","0.12500,0.25000,0.18800,0.18800",135.4648039933407,1.875,0.625,0.875
4,"3,8,9,13","(2.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",135.62238024495986,2.125,1.0,2.6875
4,"1,2,6,8","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500",136.1128970691603,2.0,0.375,1.1875
4,"1,3,5,8","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.000,1.000)","0.18800,0.18800,0.25000,0.12500",136.1128970691603,2.0,0.375,1.1875
4,"2,5,7,9","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.25000,0.18800,0.12500",136.1128970691603,2.0,0.625,1.1875
4,"2,6,7,8","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.18800,0.18800,0.12500",136.1128970691603,2.0,0.625,1.1875
4,"7,8,12,14","(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",136.1128970691603,2.0,1.375,1.1875
4,"7,9,11,14","(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",136.1128970691603,2.0,1.375,1.1875
4,"3,8,9,12","(2.500,0.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",136.34329409276177,2.375,0.875,1.375
4,"1,4,5,9","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000)","0.18800,0.12500,0.25000,0.12500",136.36524794224482,1.875,0.5,1.1875
4,"2,3,6,13","(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500",136.51644920683273,2.125,0.625,3.375
4,"1,5,6,10","(1.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.25000,0.18800,0.12500",136.95102295302857,1.875,0.625,1.875
4,"2,4,6,10","(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500)","0.12500,0.12500,0.18800,0.12500",136.95102295302857,1.875,0.625,1.875
4,"3,4,5,10","(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500)","0.18800,0.12500,0.25000,0.12500",136.95102295302857,1.875,0.625,1.875
4,"4,10,11,15","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",136.95102295302857,1.875,1.375,1.875
4,"4,10,12,14","(1.500,0.500);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",136.95102295302857,1.875,1.375,1.875
4,"4,11,12,13","(1.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",136.95102295302857,1.875,1.375,1.875
4,"4,8,9,13","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",136.95102295302857,1.875,1.125,1.875
4,"5,7,9,13","(2.000,0.500);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500",136.95102295302857,1.875,1.125,1.875
4,"6,7,8,13","(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",136.95102295302857,1.875,1.125,1.875
4,"2,6,9,15","(2.000,0.000);(2.500,0.500);(2.500,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",136.9510229530286,2.375,0.875,2.375
4,"3,9,12,14","(2.500,0.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",136.9510229530286,2.375,1.125,2.375
4,"6,9,14,15","(2.500,0.500);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",137.18191356991542,2.375,1.375,1.875
4,"2,11,14,15","(2.000,0.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",137.31631999553113,2.125,1.375,2.875
4,"2,3,5,14","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.000,2.000)","0.12500,0.18800,0.25000,0.12500",137.31631999553113,2.125,0.625,2.875
4,"2,5,9,14","(2.000,0.000);(2.000,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",137.67443363083544,2.125,0.875,2.375
4,"2,6,8,14","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",137.67443363083544,2.125,0.875,2.375
4,"2,8,11,15","(2.000,0.000);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",137.67443363083544,2.125,1.125,2.375
4,"2,8,12,14","(2.000,0.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",137.67443363083544,2.125,1.125,2.375
4,"2,9,11,14","(2.000,0.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",137.67443363083544,2.125,1.125,2.375
4,"3,5,8,14","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",137.67443363083544,2.125,0.875,2.375
4,"2,3,8,10","(2.000,0.000);(2.500,0.000);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",137.9205592874386,2.0,0.625,2.1875
4,"3,4,6,10","(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500",137.9205592874386,2.0,0.625,2.1875
4,"4,10,12,15","(1.500,0.500);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",137.9205592874386,2.0,1.375,2.1875
4,"4,8,14,15","(1.500,0.500);(2.000,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",137.9205592874386,2.0,1.375,2.1875
4,"5,6,11,13","(2.000,0.500);(2.500,0.500);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.25000,0.12500",137.9205592874386,2.0,1.125,2.1875
4,"6,7,9,13","(2.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",137.9205592874386,2.0,1.125,2.1875
4,"2,7,8,12","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",138.04807712528594,2.0,0.875,1.6875
4,"2,7,9,11","(2.000,0.000);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",138.04807712528594,2.0,0.875,1.6875
4,"5,7,9,14","(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",138.04807712528594,2.0,1.125,1.6875
4,"6,7,8,14","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",138.04807712528594,2.0,1.125,1.6875
4,"2,7,8,10","(2.000,0.000);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",138.0665228393122,1.75,0.875,1.4375
4,"4,7,8,14","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",138.0665228393122,1.75,1.125,1.4375
4,"2,5,11,12","(2.000,0.000);(2.000,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.25000,0.12500",138.1172935951761,2.125,0.875,1.875
4,"2,7,9,12","(2.000,0.000);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",138.1172935951761,2.125,0.875,1.875
4,"5,6,11,14","(2.000,0.500);(2.500,0.500);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.25000,0.12500",138.1172935951761,2.125,1.125,1.875
4,"6,7,9,14","(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",138.1172935951761,2.125,1.125,1.875
4,"1,3,6,8","(1.500,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.000)","0.18800,0.18800,0.18800,0.12500",138.5699591940683,2.125,0.375,1.375
4,"2,5,6,11","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.500)","0.12500,0.25000,0.18800,0.25000",138.5699591940683,2.125,0.625,1.375
4,"2,6,7,9","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.18800,0.18800,0.12500",138.5699591940683,2.125,0.625,1.375
4,"5,11,12,14","(2.000,0.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.25000,0.25000,0.12500,0.12500",138.5699591940683,2.125,1.375,1.375
4,"7,9,12,14","(1.500,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",138.5699591940683,2.125,1.375,1.375
4,"3,9,12,13","(2.500,0.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",138.59804763924515,2.25,1.125,2.9375
4,"2,10,11,12","(2.000,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.12500,0.25000,0.12500",139.12114172629882,2.0,1.125,2.1875
4,"2,5,8,14","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",139.12114172629882,2.0,0.875,2.1875
4,"2,8,11,14","(2.000,0.000);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",139.12114172629882,2.0,1.125,2.1875
4,"4,5,6,14","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500",139.12114172629882,2.0,0.875,2.1875
4,"2,6,12,15","(2.000,0.000);(2.500,0.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",139.21286254344847,2.375,1.0,2.6875
4,"3,6,12,14","(2.500,0.000);(2.500,0.500);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",139.21286254344847,2.375,1.0,2.6875
4,"6,12,14,15","(2.500,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",140.40020226310045,2.375,1.5,1.6875
4,"1,2,4,9","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,1.000)","0.18800,0.12500,0.12500,0.12500",141.1097515612838,1.875,0.375,1.375
4,"4,5,7,12","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500",141.1097515612838,1.875,0.875,1.375
4,"9,10,13,14","(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",141.1097515612838,1.875,1.625,1.375
4,"3,5,8,13","(2.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",141.18639316236943,2.0,0.875,2.6875
4,"2,5,9,13","(2.000,0.000);(2.000,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",141.18639316236946,2.0,0.875,2.6875
4,"2,6,8,13","(2.000,0.000);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",141.18639316236946,2.0,0.875,2.6875
4,"1,2,3,10","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500",141.24620772644937,1.875,0.375,2.375
4,"2,5,8,13","(2.000,0.000);(2.000,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",141.24620772644937,1.875,0.875,2.375
4,"4,13,14,15","(1.500,0.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",141.24620772644937,1.875,1.625,2.375
4,"4,5,6,13","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500",141.24620772644937,1.875,0.875,2.375
4,"2,8,9,14","(2.000,0.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",141.59608922620626,2.125,1.0,2.1875
4,"2,9,10,12","(2.000,0.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500",141.5960892262063,2.125,1.0,2.1875
4,"4,6,9,14","(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",141.5960892262063,2.125,1.0,2.1875
4,"3,6,12,13","(2.500,0.000);(2.500,0.500);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",142.29682772335843,2.25,1.0,3.25
4,"2,3,9,14","(2.000,0.000);(2.500,0.000);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",142.34291477080285,2.25,0.75,3.0
4,"2,9,14,15","(2.000,0.000);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",142.34291477080285,2.25,1.25,3.0
4,"1,2,4,10","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.500)","0.18800,0.12500,0.12500,0.12500",142.7328892285669,1.625,0.5,1.6875
4,"4,10,13,14","(1.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",142.7328892285669,1.625,1.5,1.6875
4,"4,5,7,13","(1.500,0.500);(2.000,0.500);(1.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500",142.7328892285669,1.625,1.0,1.6875
4,"1,5,6,8","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000)","0.18800,0.25000,0.18800,0.12500",142.86527584649107,2.0,0.5,1.0
4,"2,5,6,7","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000)","0.12500,0.25000,0.18800,0.18800",142.86527584649107,2.0,0.5,1.0
4,"2,7,11,12","(2.000,0.000);(1.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500",142.86527584649107,2.0,1.0,2.0
4,"2,8,10,12","(2.000,0.000);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500",142.86527584649107,2.0,1.0,2.0
4,"2,8,9,13","(2.000,0.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",142.86527584649107,2.0,1.0,2.5
4,"2,9,10,11","(2.000,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.12500,0.12500,0.25000",142.86527584649107,2.0,1.0,2.0
4,"4,5,9,14","(1.500,0.500);(2.000,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",142.86527584649107,2.0,1.0,2.0
4,"4,6,8,14","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",142.86527584649107,2.0,1.0,2.0
4,"5,6,7,14","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,2.000)","0.25000,0.18800,0.18800,0.12500",142.86527584649107,2.0,1.0,2.0
4,"7,11,12,14","(1.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",142.86527584649107,2.0,1.5,1.0
4,"1,2,5,12","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",142.8652758464911,2.0,0.5,2.0
4,"1,3,6,10","(1.500,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.500)","0.18800,0.18800,0.18800,0.12500",142.8652758464911,2.0,0.5,2.5
4,"4,12,13,15","(1.500,0.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",142.8652758464911,2.0,1.5,2.5
4,"4,6,9,13","(1.500,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",142.8652758464911,2.0,1.0,2.5
4,"2,3,5,13","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,2.000)","0.12500,0.18800,0.25000,0.12500",142.89113089040305,2.0,0.625,3.1875
4,"1,2,6,10","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500",142.95110659971067,1.875,0.5,2.1875
4,"1,3,5,10","(1.500,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.500)","0.18800,0.18800,0.25000,0.12500",142.95110659971067,1.875,0.5,2.1875
4,"2,3,4,10","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",142.95110659971067,1.875,0.5,2.1875
4,"4,10,14,15","(1.500,0.500);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",142.95110659971067,1.875,1.5,2.1875
4,"4,11,13,15","(1.500,0.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",142.95110659971067,1.875,1.5,2.1875
4,"4,12,13,14","(1.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",142.95110659971067,1.875,1.5,2.1875
4,"4,5,9,13","(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",142.95110659971067,1.875,1.0,2.1875
4,"4,6,8,13","(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",142.95110659971067,1.875,1.0,2.1875
4,"5,6,7,13","(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,2.000)","0.25000,0.18800,0.18800,0.12500",142.95110659971067,1.875,1.0,2.1875
4,"1,5,8,10","(1.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500)","0.18800,0.25000,0.12500,0.12500",143.09928955918042,1.75,0.75,1.5
4,"2,4,8,10","(2.000,0.000);(1.500,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.12500,0.12500,0.12500",143.09928955918042,1.75,0.75,1.5
4,"2,5,7,10","(2.000,0.000);(2.000,0.500);(1.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.12500",143.09928955918042,1.75,0.75,1.5
4,"4,7,11,14","(1.500,0.500);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.18800,0.25000,0.12500",143.09928955918042,1.75,1.25,1.5
4,"4,8,10,14","(1.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",143.09928955918042,1.75,1.25,1.5
4,"4,8,11,13","(1.500,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500",143.09928955918042,1.75,1.25,1.5
4,"5,7,11,13","(2.000,0.500);(1.500,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.25000,0.12500",143.09928955918042,1.75,1.25,1.5
4,"5,8,10,13","(2.000,0.500);(2.000,1.000);(1.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500",143.09928955918042,1.75,1.25,1.5
4,"6,9,11,12","(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",144.12517342865135,2.375,1.125,0.875
4,"1,2,6,9","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.500,1.000)","0.18800,0.12500,0.18800,0.12500",144.2928185295696,2.125,0.375,1.375
4,"1,3,5,9","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.500,1.000)","0.18800,0.18800,0.25000,0.12500",144.2928185295696,2.125,0.375,1.375
4,"5,6,7,12","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.500)","0.25000,0.18800,0.18800,0.12500",144.2928185295696,2.125,0.875,1.375
4,"2,3,8,12","(2.000,0.000);(2.500,0.000);(2.000,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",144.8106889711706,2.25,0.625,1.9375
4,"1,2,3,12","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500",145.77439903680337,2.125,0.375,2.375
4,"1,5,6,12","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.500)","0.18800,0.25000,0.18800,0.12500",146.24001651169107,2.125,0.625,1.875
4,"2,4,6,12","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500)","0.12500,0.12500,0.18800,0.12500",146.24001651169107,2.125,0.625,1.875
4,"3,4,5,12","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",146.24001651169107,2.125,0.625,1.875
4,"4,5,7,11","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.25000",146.99698359234773,1.75,0.875,0.9375
4,"5,7,10,11","(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.25000,0.18800,0.12500,0.25000",146.99698359234773,1.75,1.125,0.9375
4,"7,11,13,14","(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",146.99698359234773,1.75,1.625,0.9375
4,"2,3,9,13","(2.000,0.000);(2.500,0.000);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",147.11026064493737,2.125,0.75,3.4375
4,"2,7,10,11","(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",147.26215563702155,1.75,1.0,1.75
4,"4,5,7,14","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500",147.26215563702155,1.75,1.0,1.75
4,"6,8,9,11","(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",147.26215563702158,2.25,1.0,0.75
4,"1,5,6,9","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000)","0.18800,0.25000,0.18800,0.12500",148.92149990525894,2.125,0.5,1.1875
4,"5,7,9,12","(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.25000,0.18800,0.12500,0.12500",148.92149990525894,2.125,1.0,1.1875
4,"6,7,8,12","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",148.92149990525894,2.125,1.0,1.1875
4,"1,3,6,9","(1.500,0.000);(2.500,0.000);(2.500,0.500);(2.500,1.000)","0.18800,0.18800,0.18800,0.12500",148.988409797793,2.25,0.375,1.4375
4,"3,8,10,12","(2.500,0.000);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",149.4748996301167,2.125,1.0,2.1875
4,"3,9,10,11","(2.500,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",149.4748996301167,2.125,1.0,2.1875
4,"4,5,9,15","(1.500,0.500);(2.000,0.500);(2.500,1.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",149.4748996301167,2.125,1.0,2.1875
4,"4,6,8,15","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",149.4748996301167,2.125,1.0,2.1875
4,"5,12,13,15","(2.000,0.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.18800",149.4748996301167,2.125,1.5,2.1875
4,"6,11,13,15","(2.500,0.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",149.4748996301167,2.125,1.5,2.1875
4,"6,12,13,14","(2.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",149.4748996301167,2.125,1.5,2.1875
4,"2,6,10,12","(2.000,0.000);(2.500,0.500);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",149.71217441157475,2.125,0.875,2.375
4,"3,6,10,11","(2.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.25000",149.71217441157475,2.125,0.875,2.375
4,"4,5,12,15","(1.500,0.500);(2.000,0.500);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",149.71217441157475,2.125,1.125,2.375
4,"4,6,12,14","(1.500,0.500);(2.500,0.500);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",149.71217441157475,2.125,1.125,2.375
4,"5,9,13,15","(2.000,0.500);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.18800",149.71217441157475,2.125,1.375,2.375
4,"6,9,13,14","(2.500,0.500);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",149.71217441157475,2.125,1.375,2.375
4,"3,5,10,12","(2.500,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500",149.71217441157478,2.125,0.875,2.375
4,"4,6,11,15","(1.500,0.500);(2.500,0.500);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.25000,0.18800",149.71217441157478,2.125,1.125,2.375
4,"6,8,13,15","(2.500,0.500);(2.000,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",149.71217441157478,2.125,1.375,2.375
4,"2,4,8,11","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.12500,0.12500,0.25000",149.94344433367579,1.875,0.75,1.4375
4,"2,5,7,11","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.25000",149.94344433367579,1.875,0.75,1.4375
4,"5,7,11,14","(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.25000,0.12500",149.94344433367579,1.875,1.25,1.4375
4,"5,8,10,14","(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500",149.94344433367579,1.875,1.25,1.4375
4,"1,2,6,12","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500",150.55507236082084,2.125,0.5,2.1875
