size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
5,"4,5,8,9,10","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.12500,0.12500,0.12500",133.60455109606352,1.9,0.9,1.4
5,"4,7,8,11,12","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.12500",133.60455109606352,1.9,1.1,1.4
5,"4,8,9,10,11","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.12500,0.12500,0.12500,0.25000",133.60455109606352,1.9,1.1,1.4
5,"5,6,7,8,10","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.25000,0.18800,0.18800,0.12500,0.12500",133.60455109606352,1.9,0.9,1.4
5,"7,8,11,12,13","(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",133.60455109606352,1.9,1.4,1.4
5,"8,9,10,11,13","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500",133.60455109606352,1.9,1.4,1.4
5,"3,5,6,9,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",133.8338343864522,2.2,0.8,3.1
5,"3,4,6,9,12","(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500,0.12500",134.08718957341608,2.3,0.7,2.1
5,"6,9,10,12,15","(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",134.08718957341608,2.3,1.3,2.1
5,"1,2,3,5,8","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.000,1.000)","0.18800,0.12500,0.18800,0.25000,0.12500",134.44460033890073,2.0,0.3,1.2999999999999998
5,"2,5,7,8,9","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.12500,0.25000,0.18800,0.12500,0.12500",134.44460033890073,2.0,0.7,1.3
5,"7,8,9,11,14","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",134.44460033890073,2.0,1.3,1.3
5,"8,11,13,14,15","(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",134.44460033890073,2.0,1.7,1.3
5,"4,5,8,11,12","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.12500,0.25000,0.12500",134.68098143672134,2.0,1.0,1.5
5,"4,7,8,9,12","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",134.68098143672134,2.0,1.0,1.5
5,"5,6,8,10,11","(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.25000,0.18800,0.12500,0.12500,0.25000",134.68098143672134,2.0,1.0,1.5
5,"6,7,8,9,10","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500,0.12500",134.68098143672134,2.0,1.0,1.5
5,"8,9,11,13,14","(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",134.68098143672134,2.0,1.5,1.5
5,"9,10,11,12,13","(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",134.68098143672134,2.0,1.5,1.5
5,"1,2,4,5,8","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000)","0.18800,0.12500,0.12500,0.25000,0.12500",134.88169836095952,1.8,0.4,1.0
5,"2,4,5,7,8","(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.12500,0.25000,0.18800,0.12500",134.88169836095952,1.8,0.6,1.0
5,"7,8,10,11,14","(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",134.88169836095952,1.8,1.4,1.0
5,"8,10,11,13,14","(2.000,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",134.88169836095952,1.8,1.6,1.0
5,"3,6,9,10,12","(2.500,0.000);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500,0.12500",135.51987150056547,2.3,0.9,2.5
5,"4,6,9,12,15","(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",135.51987150056547,2.3,1.1,2.5
5,"6,9,12,13,15","(2.500,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",135.51987150056547,2.3,1.4,2.5
5,"2,5,8,9,10","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.12500,0.12500,0.12500",135.80756719626592,2.0,0.8,1.8
5,"4,5,6,9,10","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500",135.80756719626592,2.0,0.8,1.8
5,"4,8,9,11,14","(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500",135.80756719626592,2.0,1.2,1.8
5,"4,9,10,11,12","(1.500,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.25000,0.12500",135.80756719626592,2.0,1.2,1.8
5,"5,8,11,12,13","(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.25000,0.12500,0.12500",135.80756719626592,2.0,1.3,1.8
5,"7,8,9,12,13","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",135.80756719626592,2.0,1.3,1.8
5,"2,11,12,14,15","(2.000,0.000);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",135.89892014845867,2.2,1.4,3.0
5,"2,3,5,6,14","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.12500,0.18800,0.25000,0.18800,0.12500",135.89892014845867,2.2,0.6,2.9999999999999996
5,"2,4,5,6,10","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.12500,0.12500,0.25000,0.18800,0.12500",136.14391104734347,1.9,0.6,1.9
5,"4,10,11,12,14","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",136.1439110473435,1.9,1.4,1.9
5,"5,7,8,9,13","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",136.1439110473435,1.9,1.1,1.9
5,"2,8,11,12,15","(2.000,0.000);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",136.29909622373071,2.2,1.2,2.6
5,"3,5,6,8,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",136.29909622373071,2.2,0.8,2.6
5,"2,5,6,9,14","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",136.29909622373074,2.2,0.8,2.6
5,"2,9,11,12,14","(2.000,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",136.29909622373074,2.2,1.2,2.6
5,"2,7,8,9,11","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.12500,0.25000",136.6642687585464,2.0,0.9,1.7
5,"5,7,8,9,14","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",136.6642687585464,2.0,1.1,1.7
5,"3,6,8,9,13","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",136.75567987450475,2.2,0.9,3.0
5,"2,5,9,11,12","(2.000,0.000);(2.000,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.12500,0.25000,0.12500",136.9362198374956,2.2,0.9,2.0
5,"2,6,8,11,12","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.12500",136.9362198374956,2.2,0.9,2.0
5,"5,6,8,12,14","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",136.9362198374956,2.2,1.1,2.0
5,"5,6,9,11,14","(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",136.9362198374956,2.2,1.1,2.0
5,"1,2,3,4,6","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500)","0.18800,0.12500,0.18800,0.12500,0.18800",137.17804929685963,2.0,0.2,1.3
5,"10,11,12,13,15","(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",137.17804929685963,2.0,1.7,1.3
5,"10,12,13,14,15","(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",137.17804929685963,2.0,1.8,1.3
5,"4,5,6,8,11","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.12500,0.25000",137.17804929685963,2.0,0.8,1.3
5,"4,6,7,8,9","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.12500,0.18800,0.18800,0.12500,0.12500",137.17804929685963,2.0,0.8,1.3
5,"5,8,10,11,12","(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.25000,0.12500,0.12500,0.25000,0.12500",137.17804929685963,2.0,1.2,1.3
5,"7,8,9,10,12","(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500,0.12500",137.17804929685963,2.0,1.2,1.3
5,"2,5,6,9,11","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.12500,0.25000",137.2015518131141,2.2,0.7,1.6
5,"5,9,11,12,14","(2.000,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500,0.12500",137.2015518131141,2.2,1.3,1.6
5,"6,8,11,12,14","(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",137.2015518131141,2.2,1.3,1.6
5,"2,3,5,9,10","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.25000,0.12500,0.12500",137.5752459597124,2.1,0.6,2.4
5,"2,3,6,8,10","(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",137.5752459597124,2.1,0.6,2.4
5,"4,8,12,14,15","(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",137.57524595971242,2.1,1.4,2.4
5,"4,9,11,14,15","(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",137.57524595971242,2.1,1.4,2.4
5,"5,6,8,12,13","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",137.57524595971242,2.1,1.1,2.4
5,"5,6,9,11,13","(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",137.57524595971242,2.1,1.1,2.4
5,"4,6,8,9,10","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",139.17545872875743,2.0,0.9,1.7
5,"4,7,9,11,12","(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.12500",139.17545872875743,2.0,1.1,1.7
5,"4,8,9,10,12","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500,0.12500",139.17545872875743,2.0,1.1,1.7
5,"7,9,11,12,13","(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",139.17545872875743,2.0,1.4,1.7
5,"8,9,10,12,13","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",139.17545872875743,2.0,1.4,1.7
5,"5,6,7,9,10","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500)","0.25000,0.18800,0.18800,0.12500,0.12500",139.17545872875746,2.0,0.9,1.7000000000000002
5,"2,3,6,9,14","(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.18800,0.12500,0.12500",139.84652068545134,2.3,0.7,3.1
5,"2,9,12,14,15","(2.000,0.000);(2.500,1.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",139.84652068545134,2.3,1.3,3.1
5,"2,4,5,8,10","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.12500,0.25000,0.12500,0.12500",140.47881390048408,1.8,0.7,1.6
5,"4,8,10,11,14","(1.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500",140.47881390048408,1.8,1.3,1.6
5,"5,7,8,11,13","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",140.47881390048408,1.8,1.2,1.6
5,"2,6,9,12,15","(2.000,0.000);(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",140.48781550236853,2.4,1.0,2.7
5,"3,6,9,12,14","(2.500,0.000);(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",140.48781550236853,2.4,1.0,2.7
5,"2,3,5,8,10","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.25000,0.12500,0.12500",140.54629618124977,2.0,0.6,2.2
5,"3,4,5,6,10","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.25000,0.18800,0.12500",140.54629618124977,2.0,0.6,2.2
5,"4,10,11,12,15","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",140.54629618124977,2.0,1.4,2.2
5,"4,8,11,14,15","(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",140.54629618124977,2.0,1.4,2.2
5,"5,6,8,11,13","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",140.54629618124977,2.0,1.1,2.2
5,"6,7,8,9,13","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",140.54629618124977,2.0,1.1,2.2
5,"2,5,6,8,14","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",140.61876252078753,2.1,0.8,2.5
5,"2,8,11,12,14","(2.000,0.000);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",140.61876252078753,2.1,1.2,2.5
5,"8,10,11,14,15","(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",140.69347313192264,2.0,1.6,1.2
5,"8,9,10,11,14","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.25000,0.12500",140.69347313192264,2.0,1.4,1.2
5,"2,3,4,5,8","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000)","0.12500,0.18800,0.12500,0.25000,0.12500",140.69347313192267,2.0,0.4,1.2
5,"2,4,5,8,9","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000)","0.12500,0.12500,0.25000,0.12500,0.12500",140.69347313192267,2.0,0.6,1.2
5,"1,2,3,5,9","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,1.000)","0.18800,0.12500,0.18800,0.25000,0.12500",141.05156348746738,2.1,0.3,1.5
5,"2,5,6,9,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",141.05156348746738,2.1,0.8,3.0
5,"3,5,6,8,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",141.05156348746738,2.1,0.8,3.0
5,"2,5,8,11,12","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.12500,0.25000,0.12500",141.31577422307245,2.1,0.9,1.9
5,"2,7,8,9,12","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",141.31577422307245,2.1,0.9,1.9
5,"5,6,8,11,14","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",141.31577422307248,2.1,1.1,1.9
5,"6,7,8,9,14","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",141.31577422307248,2.1,1.1,1.9
5,"2,6,8,9,14","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",141.80815734400167,2.2,0.9,2.5
5,"2,8,9,11,15","(2.000,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.25000,0.18800",141.80815734400167,2.2,1.1,2.5
5,"2,8,9,12,14","(2.000,0.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",141.80815734400167,2.2,1.1,2.5
5,"3,5,8,9,14","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",141.80815734400167,2.2,0.9,2.5
5,"1,2,3,6,8","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.000)","0.18800,0.12500,0.18800,0.18800,0.12500",141.966219615632,2.1,0.3,1.4999999999999998
5,"2,5,6,8,11","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.12500,0.25000",141.966219615632,2.1,0.7,1.5
5,"2,6,7,8,9","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.12500,0.18800,0.18800,0.12500,0.12500",141.966219615632,2.1,0.7,1.5
5,"5,8,11,12,14","(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500,0.12500",141.966219615632,2.1,1.3,1.5
5,"7,8,9,12,14","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",141.966219615632,2.1,1.3,1.5
5,"2,3,5,6,13","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000)","0.12500,0.18800,0.25000,0.18800,0.12500",142.14552078668865,2.1,0.6,3.3999999999999995
5,"2,3,5,9,12","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500,0.12500",142.22254370145592,2.3,0.6,2.0
5,"2,3,6,8,12","(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",142.22254370145592,2.3,0.6,2.0
5,"6,9,12,14,15","(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",142.24406824786755,2.4,1.4,1.9
5,"4,5,7,8,11","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500)","0.12500,0.25000,0.18800,0.12500,0.25000",142.63054809003486,1.8,0.9,1.0
5,"5,7,8,10,11","(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.25000,0.18800,0.12500,0.12500,0.25000",142.63054809003486,1.8,1.1,1.0
5,"1,2,4,5,6","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500)","0.18800,0.12500,0.12500,0.25000,0.18800",142.6305480900349,1.9,0.3,1.0
5,"4,5,6,7,8","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.25000,0.18800,0.18800,0.12500",142.6305480900349,1.9,0.7,1.0
5,"7,8,10,11,12","(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",142.6305480900349,1.9,1.3,1.0
5,"3,6,9,12,13","(2.500,0.000);(2.500,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",143.05471909367932,2.3,1.0,3.3
5,"2,4,5,6,12","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.500)","0.12500,0.12500,0.25000,0.18800,0.12500",143.84222984764287,2.1,0.6,1.9
5,"2,5,6,8,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",144.0495167026202,2.0,0.8,2.8000000000000003
5,"1,2,5,6,10","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.25000,0.18800,0.12500",144.16775817923542,1.9,0.5,2.2
5,"2,3,4,5,10","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.12500",144.16775817923542,1.9,0.5,2.2
5,"4,10,11,14,15","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",144.16775817923542,1.9,1.5,2.2
5,"4,11,12,13,14","(1.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",144.16775817923542,1.9,1.5,2.2
5,"4,5,8,9,13","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",144.16775817923542,1.9,1.0,2.2
5,"5,6,7,8,13","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.25000,0.18800,0.18800,0.12500,0.12500",144.16775817923542,1.9,1.0,2.2
5,"1,2,4,5,10","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",144.18009534888927,1.7,0.5,1.8
5,"4,10,11,13,14","(1.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",144.18009534888927,1.7,1.5,1.8
5,"4,5,7,8,13","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",144.18009534888927,1.7,1.0,1.8
5,"1,2,4,5,9","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000)","0.18800,0.12500,0.12500,0.25000,0.12500",144.37409599086263,1.9,0.4,1.4
5,"4,5,7,8,12","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500",144.37409599086263,1.9,0.9,1.4
5,"9,10,11,13,14","(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",144.37409599086263,1.9,1.6,1.4
5,"7,8,11,12,14","(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",144.402424078252,2.0,1.4,1.2
5,"1,2,5,6,8","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000)","0.18800,0.12500,0.25000,0.18800,0.12500",144.40242407825204,2.0,0.4,1.2
5,"2,5,6,7,8","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.25000,0.18800,0.18800,0.12500",144.40242407825204,2.0,0.6,1.2
5,"2,7,8,11,12","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.25000,0.12500",144.40242407825204,2.0,1.0,2.0
